ID,Name,Category,Quantity,Price,Featured,Store,Date,Images,Description
597,Rare James Shoolbred Umbrellaor Stick Stand - Mahogany Circa 1890,Fine Furniture - Antiques from Dublin Ireland,2 x,"€1,750.00",No,1,16/12/2018,"[https://file.4pm.ie/863/4ff92a5f.jpg, https://file.4pm.ie/863/ce288e9f.jpg]","Height: 38 (97cm), Width: 40 (101cm), Depth: 13 (33cm); Materials: Mahogany"
598,Sold Superb Circassian Walnut Davenport - English - Circa 1850,Recently Sold,7 x,"€2,250.00",No,2,25/10/2019,"[https://file.4pm.ie/844/5339b8da.jpg, https://file.4pm.ie/844/95c15576.jpg, https://file.4pm.ie/844/7fa27059.jpg, https://file.4pm.ie/844/5eae02a0.jpg, https://file.4pm.ie/844/dd212adc.jpg, https://file.4pm.ie/844/dd99f7e4.jpg, https://file.4pm.ie/844/3fb5e5e4.jpg]","Height: 34 (86cm), Width: 22 (56cm), Depth: 33 (58.5cm); Materials: Walnut; Features: Inlaid decoration; State: Restored/Cleaned"
599,Sold Ted Jones - No Dogs Allowed - Circa 1992,Recently Sold,6 x,"€6,900.00",No,2,11/01/2025,"[https://file.4pm.ie/944/a9c1ea1c.jpg, https://file.4pm.ie/944/68378838.jpg, https://file.4pm.ie/944/7faf0f0e.jpg, https://file.4pm.ie/944/86d1882.jpg, https://file.4pm.ie/944/4d7961f.jpg, https://file.4pm.ie/944/7b5ff266.jpg]","Height: 18 (45.5cm), Width: 14 (35.5cm); Provenance: provenance and was purchased directly from the Artist in the early ; Features: Provenance available"
600,French Art Deco Ceiling Pendant - Etched Glassl and Brass Frame,Luxury Table Lamps and Lighting - Antique Lamps,4 x,€990.00,No,1,29/03/2017,"[https://file.4pm.ie/763/70e684c0.jpg, https://file.4pm.ie/763/84c13f23.jpg, https://file.4pm.ie/763/a94307c6.jpg, https://file.4pm.ie/763/a123ce9a.jpg]",Height: 39 (99cm); Materials: Glass
601,Large Rare Pair of John Varley 1850-1933 Watercolours - Original Frames,Paintings and Engravings - Antique Shop Ireland,5 x,"€5,500.00",No,1,29/04/2022,"[https://file.4pm.ie/919/dff20c09.jpg, https://file.4pm.ie/919/63d7dd2b.jpg, https://file.4pm.ie/919/52c83a97.jpg, https://file.4pm.ie/919/4feaea9c.jpg, https://file.4pm.ie/919/f83de759.jpg]","Width: 26 (74cm), Height: 19 (948cm)"
602,Sold French Bronze and Crystal Lantern - Circa 1890,Recently Sold,6 x,"€2,950.00",No,2,15/12/2018,"[https://file.4pm.ie/650/268156a7.jpg, https://file.4pm.ie/650/60dbf802.jpg, https://file.4pm.ie/650/f2b29e03.jpg, https://file.4pm.ie/650/536acc13.jpg, https://file.4pm.ie/650/2457ab9c.jpg, https://file.4pm.ie/650/e99f7b92.jpg]",Height: 32 (81cm)
603,Sold Georgian Mahogany Chest of Drawers - Circa 1810,Recently Sold,3 x,"€1,850.00",No,2,07/07/2018,"[https://file.4pm.ie/177/312b0675.jpg, https://file.4pm.ie/177/7df37781.jpg, https://file.4pm.ie/177/f0bd6f12.jpg]","Height: 34 (87cm), Width: 40 (102cm), Depth: 20.75 (52.5cm); Materials: Oak"
604,Regency Rosewood Games Table - English - Excellent Quality,Fine Furniture - Antiques from Dublin Ireland,4 x,"€2,900.00",No,1,11/01/2013,"[https://file.4pm.ie/122/2a6573d.jpg, https://file.4pm.ie/122/aee8a2d5.jpg, https://file.4pm.ie/122/976ebd95.jpg, https://file.4pm.ie/122/7bed46a9.jpg]","Width: 36 (91cm), Depth: 18 (45.5cm), Height: 30 (76cm); Features: Inlaid decoration"
605,Sold Pair Irish Belleek Cornucopia Vases Second Black Mark 1891-1926,Memorable Irish Antiques,4 x,€285.00,No,2,28/06/2013,"[https://file.4pm.ie/137/6fb7aef1.jpg, https://file.4pm.ie/137/2f9f7a3d.jpg, https://file.4pm.ie/137/7094f8a5.jpg, https://file.4pm.ie/137/4039ec5c.jpg]","Height: 9.5 (24cm), Width: 6 (15.25cm)"
606,Sold Irish Regency Mahogany and Rosewood Twin Door Cabinet - Circa 1820,Recently Sold,6 x,"€1,850.00",No,2,27/07/2019,"[https://file.4pm.ie/879/43586bec.jpg, https://file.4pm.ie/879/7923b4fa.jpg, https://file.4pm.ie/879/eeb8bfde.jpg, https://file.4pm.ie/879/a3620210.jpg, https://file.4pm.ie/879/4d580d56.jpg, https://file.4pm.ie/879/b3537593.jpg]","Height: 34 (87cm), Width: 45 (113cm), Depth: 11.5 (29cm); Materials: Mahogany; State: Restored/Cleaned"
607,Sold Stunning Pair Belleek Triple Fish Vase First Period 1863-1890,Recently Sold,10 x,"€2,850.00",No,2,30/12/2024,"[https://file.4pm.ie/934/7fc9576d.jpg, https://file.4pm.ie/934/e64840e9.jpg, https://file.4pm.ie/934/cba4f48b.jpg, https://file.4pm.ie/934/f0326a55.jpg, https://file.4pm.ie/934/2aacc295.jpg, https://file.4pm.ie/934/bfe9ac16.jpg, https://file.4pm.ie/934/9b934a70.jpg, https://file.4pm.ie/934/4b300786.jpg, https://file.4pm.ie/934/aa148c2c.jpg, https://file.4pm.ie/934/31955a07.jpg]","Height: 16 (40cm); Materials: Porcelain; Provenance: provenance on these and very rich colouring on the porcelain. Please note these are a matched pair with one having some extra gilt highlights. Height - an impressive ; Features: Provenance available, Rare piece"
608,Sold Rare Art Deco Lamp - Sabino - Signed and Numbered,Recently Sold,6 x,"€3,950.00",No,2,12/11/2021,"[https://file.4pm.ie/913/d61e1645.jpg, https://file.4pm.ie/913/ad30cdf.jpg, https://file.4pm.ie/913/97e2f19f.jpg, https://file.4pm.ie/913/d5797d8f.jpg, https://file.4pm.ie/913/cd960d04.jpg, https://file.4pm.ie/913/1895f223.jpg]","Height: 13.75 (35cm), Width: 20.25 (51.5cm), Depth: 8 (20cm)"
609,Sold Superb English Coromandel Brass Bound Jewellery Box - Circa 1850,Recently Sold,5 x,"€1,200.00",No,2,23/11/2019,"[https://file.4pm.ie/875/4d3fc8dc.jpg, https://file.4pm.ie/875/502b8563.jpg, https://file.4pm.ie/875/87db1f14.jpg, https://file.4pm.ie/875/9cbe044d.jpg, https://file.4pm.ie/875/da6ff149.jpg]","Height: 6 (15cm), Width: 14 (36cm), Depth: 10 (25.5cm)"
610,Set of 4 Framed Maps of Irelands Prvinces - Hogg - 1785,Irish Collection - Irish Antiques from Dublin - Ireland,5 x,€345.00,No,1,27/03/2019,"[https://file.4pm.ie/875/1cd372d4.jpg, https://file.4pm.ie/875/afa89ca0.jpg, https://file.4pm.ie/875/f7990a68.jpg, https://file.4pm.ie/875/7817128f.jpg, https://file.4pm.ie/875/36122096.jpg]","Width: 14 (35.5cm), Height: 7 (18cm); Provenance: Ireland"
611,Sold Antique Pair French Sèvres Porcelain Gilt Mounted Urns Vases Centerpieces 1830,Recently Sold,7 x,"€2,750.00",No,2,06/07/2024,"[https://file.4pm.ie/942/361598b6.jpg, https://file.4pm.ie/942/99a313e3.jpg, https://file.4pm.ie/942/914e2e07.jpg, https://file.4pm.ie/942/1d4ae5e8.jpg, https://file.4pm.ie/942/fe81d7c2.jpg, https://file.4pm.ie/942/d22f5c45.jpg, https://file.4pm.ie/942/f8f4cc01.jpg]","Height: 11.5 (29cm), Width: 6 (14.5cm); Materials: Porcelain"
612,Sold Regency Chest of Drawers - Circa 1810 - Mahogany,Recently Sold,2 x,"€1,550.00",No,2,23/06/2018,"[https://file.4pm.ie/809/b0aa768f.jpg, https://file.4pm.ie/809/a48ac493.jpg]","Height: 40 (102cm), Depth: 21 (53cm), Width: 41 (104cm); Materials: Mahogany"
613,Sold Set of 5 Framed original Images from The Art Journal 1855,Recently Sold,5 x,"€1,250.00",No,2,18/04/2019,"[https://file.4pm.ie/827/d1a7cc8f.jpg, https://file.4pm.ie/827/b7f70f21.jpg, https://file.4pm.ie/827/2d256809.jpg, https://file.4pm.ie/827/bfd2375.jpg, https://file.4pm.ie/827/75f57e0c.jpg]",Height: 10 (25cm)
614,The Encampment Watercolour - Fernand Toussaint ( 1873 – 1956 ),Paintings and Engravings - Antique Shop Ireland,8 x,"€1,750.00",No,1,30/10/2024,"[https://file.4pm.ie/945/faf0b7f4.jpg, https://file.4pm.ie/945/d1c99d23.jpg, https://file.4pm.ie/945/270c9c61.jpg, https://file.4pm.ie/945/ca1d2f5f.jpg, https://file.4pm.ie/945/d1639e01.jpg, https://file.4pm.ie/945/da1a6848.jpg, https://file.4pm.ie/945/74477e1b.jpg, https://file.4pm.ie/945/e9a7459f.jpg]","Height: 29 (74cm), Width: 37 (94cm), Height: 37 (94cm), Width: 44.5 (113cm); Provenance: Ireland; Features: Rare piece"
615,Sold Henry Delamain Delftware Irish Cabinet Plate 18th Ct,Memorable Irish Antiques,3 x,€375.00,No,2,12/10/2011,"[https://file.4pm.ie/119/119390-QGQ.jpg, https://file.4pm.ie/119/119706-jKO.jpg, https://file.4pm.ie/119/119707-bIg.jpg]",Provenance: Ireland
616,Ming Dynasty - Pair Mingqi - 14th to 17th Century,Porcelain - Antiques in Dublin Ireland,5 x,€750.00,No,1,25/07/2022,"[https://file.4pm.ie/922/d59043a7.jpg, https://file.4pm.ie/922/757da6c4.jpg, https://file.4pm.ie/922/7dc65f81.jpg, https://file.4pm.ie/922/2fcd5861.jpg, https://file.4pm.ie/922/22403610.jpg]",Height: 9 (23cm)
617,Smoked Glass with Brushed Brass Chandelier - Verbier - Large,Lighting,3 x,"€3,850.00",No,1,28/08/2020,"[https://file.4pm.ie/904/1bfc1937.jpg, https://file.4pm.ie/904/1c78aae4.jpg, https://file.4pm.ie/904/6d8909c2.jpg]",Height: 32.28 (82cm); Materials: Glass
618,Art Deco Figural Lamp - Pierre Sega - France - 1930,Newest Listings - Art and Antique Gallery Dublin,6 x,"€1,250.00",No,1,12/07/2025,"[https://file.4pm.ie/948/36a6e1ba.jpg, https://file.4pm.ie/948/c055e686.jpg, https://file.4pm.ie/948/65230b29.jpg, https://file.4pm.ie/948/7299ddfb.jpg, https://file.4pm.ie/948/efc71a31.jpg, https://file.4pm.ie/948/6bf14c09.jpg]","Height: 12 (31cm), Width: 42, Depth: 4.25 (11cm); Materials: Marble"
619,Sold Alexander Panton - Oil on Canvas - Homeward Bound,Recently Sold,6 x,"€6,750.00",No,2,03/08/2021,"[https://file.4pm.ie/905/ec7a2f60.jpg, https://file.4pm.ie/905/7eae36c7.jpg, https://file.4pm.ie/905/83291b4f.jpg, https://file.4pm.ie/905/6c134678.jpg, https://file.4pm.ie/905/27a8f4e6.jpg, https://file.4pm.ie/905/fa051655.jpg]","Height: 42 (107cm), Width: 59 (150cm), Height: 29 (74cm), Width: 47 (119.5cm)"
620,Sold Antique Pair French Sevres Porcelain Ormolu Bronze Candlesticks,Recently Sold,9 x,€985.00,No,2,09/10/2020,"[https://file.4pm.ie/904/60e4a68a.jpg, https://file.4pm.ie/904/15167302.jpg, https://file.4pm.ie/904/9f5a7ab5.jpg, https://file.4pm.ie/904/8ca40940.jpg, https://file.4pm.ie/904/89a10d2d.jpg, https://file.4pm.ie/904/8691d7c4.jpg, https://file.4pm.ie/904/d1c5256a.jpg, https://file.4pm.ie/904/b5f13976.jpg, https://file.4pm.ie/904/b3a62e9.jpg]","Height: 15 (38cm); Materials: Gold, Porcelain"
621,Sold English Chondrometer Corn Scales in original Box - Dring and Fage of London,Recently Sold,7 x,€445.00,No,2,06/06/2019,"[https://file.4pm.ie/864/281cbf17.jpg, https://file.4pm.ie/864/d48917d.jpg, https://file.4pm.ie/864/6a009e16.jpg, https://file.4pm.ie/864/37fe8570.jpg, https://file.4pm.ie/864/ebd5e5c4.jpg, https://file.4pm.ie/864/f81ca14.jpg, https://file.4pm.ie/864/95afa85f.jpg]","Height: 3 (8cm), Width: 12.75 (32.5cm), Depth: 5 (13cm); Materials: Ivory, Mahogany"
622,Sold Antique Pair Asian Chinese Export Republic Porcelain Armorial Crest Urns Vases,Recently Sold,6 x,"€1,375.00",No,2,21/10/2023,"[https://file.4pm.ie/931/64610a93.jpg, https://file.4pm.ie/931/84522fa.jpg, https://file.4pm.ie/931/ad97eb9a.jpg, https://file.4pm.ie/931/74d8457.jpg, https://file.4pm.ie/931/9f2873f6.jpg, https://file.4pm.ie/931/1135ee25.jpg]",Width: 7.75 (19.5cm); Materials: Porcelain
623,Oil on Board - John Kingerlee,Paintings and Engravings - Antique Shop Ireland,3 x,"€1,150,500.00",No,1,30/08/2021,"[https://file.4pm.ie/914/47025fa0.jpg, https://file.4pm.ie/914/71777c26.jpg, https://file.4pm.ie/914/9c479b8c.jpg]","Height: 4 (10cm), Width: 5.75 (14.5cm)"
624,Sold Superb Regency Tea Caddy - English - Circa 1820,Recently Sold,8 x,€975.00,No,2,08/08/2020,"[https://file.4pm.ie/894/c3304552.jpg, https://file.4pm.ie/894/2efd919a.jpg, https://file.4pm.ie/894/435a8e93.jpg, https://file.4pm.ie/894/97fd3ab.jpg, https://file.4pm.ie/894/67f74ccf.jpg, https://file.4pm.ie/894/2151ea4.jpg, https://file.4pm.ie/894/fd592194.jpg, https://file.4pm.ie/894/c07be776.jpg]","Height: 6.5 (16.5cm), Width: 11 (28cm), Depth: 6 (15cm); Materials: Mahogany; Features: Inlaid decoration"
625,Sold William IV Rosewood Centre - Dining table - Circa 1830,Recently Sold,4 x,"€2,450.00",No,2,13/11/2021,"[https://file.4pm.ie/735/9b7711a9.jpg, https://file.4pm.ie/735/a09080d.jpg, https://file.4pm.ie/735/644f11ef.jpg, https://file.4pm.ie/735/957261b.jpg]",Height: 29.5 (75cm); Provenance: Ireland; State: Restored/Cleaned
626,Alan M Hunt (b1947) - Oil on Canvas - Wren Song,Newest Listings - Art and Antique Gallery Dublin,6 x,€890.00,No,1,11/03/2025,"[https://file.4pm.ie/947/3339acbe.jpg, https://file.4pm.ie/947/a0015586.jpg, https://file.4pm.ie/947/be634257.jpg, https://file.4pm.ie/947/2cb630ef.jpg, https://file.4pm.ie/947/cdcb4ac0.jpg, https://file.4pm.ie/947/930234de.jpg]","Width: 18.1 (46cm), Height: 22 (56cm), Width: 12 (30.6cm), Height: 16 (40.6cm)"
627,Sold Rare and Fine Quality Black Forest Book Slide - Circa 1910,Recently Sold,7 x,€445.00,No,2,11/06/2022,"[https://file.4pm.ie/914/f63a8844.jpg, https://file.4pm.ie/914/481c86e9.jpg, https://file.4pm.ie/914/88620ec0.jpg, https://file.4pm.ie/914/1ece320d.jpg, https://file.4pm.ie/914/fdff0399.jpg, https://file.4pm.ie/914/f3352b48.jpg, https://file.4pm.ie/914/fff8b4f3.jpg]","Width: 17 (43cm), Depth: 7 (18cm), Height: 7 (18cm); Features: Rare piece"
628,Sold Spectacular Pair of Wedgwood - Victoria Ware Lidded Urns - Circa 1875 - Charles Toft,Recently Sold,11 x,"€6,550.00",No,2,11/05/2019,"[https://file.4pm.ie/882/b500934a.jpg, https://file.4pm.ie/882/71579f34.jpg, https://file.4pm.ie/882/4652c2e0.jpg, https://file.4pm.ie/882/90e9b37a.jpg, https://file.4pm.ie/882/b88ce33a.jpg, https://file.4pm.ie/882/7488a6ab.jpg, https://file.4pm.ie/882/d42775d4.jpg, https://file.4pm.ie/882/655e7055.jpg, https://file.4pm.ie/882/65616e3f.jpg, https://file.4pm.ie/882/57c3438.jpg, https://file.4pm.ie/882/42409de7.jpg]","Height: 11.25 (29.5cm); Materials: Marble, Porcelain; Features: Rare piece"
629,Sold Antique French Tortoiseshell Brass Inlaid Boulle Mahogany Writing Slope Box 19Ct,Recently Sold,8 x,"€1,485.00",No,2,03/12/2021,"[https://file.4pm.ie/908/512a1efb.jpg, https://file.4pm.ie/908/610c71d4.jpg, https://file.4pm.ie/908/8c5de635.jpg, https://file.4pm.ie/908/7fb22d6d.jpg, https://file.4pm.ie/908/35a22883.jpg, https://file.4pm.ie/908/4fdd83c0.jpg, https://file.4pm.ie/908/c1a9d134.jpg, https://file.4pm.ie/908/9c5499e1.jpg]",Height: 4.5 (11.5cm); Materials: Mahogany; Features: Inlaid decoration
630,Sold Irish Killarney Antique Table Circa 1870,Memorable Irish Antiques,6 x,"€9,000.00",No,2,19/09/2011,"[https://file.4pm.ie/115/115060-sSb.jpg, https://file.4pm.ie/115/115061-HOU.jpg, https://file.4pm.ie/115/115062-VqE.jpg, https://file.4pm.ie/115/115063-MAU.jpg, https://file.4pm.ie/115/115064-HIw.jpg, https://file.4pm.ie/115/115065-MFP.jpg]","Width: 22.75 (58cm), Depth: 16.5 (42cm); Materials: Arbutus, Yew wood; Provenance: made in Co Kerry Ireland in the late"
631,Sold Rare Irish Harp Chair - Circa 1890,Memorable Irish Antiques,3 x,€990.00,No,2,23/03/2018,"[https://file.4pm.ie/829/943f9f05.jpg, https://file.4pm.ie/829/531d6453.jpg, https://file.4pm.ie/829/2f4d147b.jpg]",Height: 42.5 (108cm); Materials: Mahogany; Provenance: Ireland; Features: Rare piece
632,Sold Complete Set of Chamberss Encyclopaedia - 1888 Edition,Recently Sold,10 x,€325.00,No,2,22/02/2025,"[https://file.4pm.ie/945/e0bc1999.jpg, https://file.4pm.ie/945/190928e8.jpg, https://file.4pm.ie/945/76dc5af.jpg, https://file.4pm.ie/945/f3c23d03.jpg, https://file.4pm.ie/945/7615d52e.jpg, https://file.4pm.ie/945/ba0152ac.jpg, https://file.4pm.ie/945/2cb05832.jpg, https://file.4pm.ie/945/387c89e.jpg, https://file.4pm.ie/945/1c1efaa2.jpg, https://file.4pm.ie/945/7c1063f5.jpg]","Height: 11 (18cm), Width: 7.5 (19cm), Depth: 2 (5cm); Materials: Marble"
633,Sold Ted Jones - Oil on Canvas - Merchants Arch Dublin - Circa 1992,Recently Sold,4 x,"€4,400.00",No,2,31/05/2024,"[https://file.4pm.ie/888/de5acfd8.jpg, https://file.4pm.ie/888/4713e365.jpg, https://file.4pm.ie/888/3e60851.jpg, https://file.4pm.ie/888/31215e0f.jpg]","Height: 12 (30cm), Width: 10 (25.5cm); Provenance: provenance and was purchased directly from the Artist in the early ; Features: Provenance available"
634,Pair of Burl Walnut Edwardian French Bedside Cabinets - Circa 1900,Fine Furniture - Antiques from Dublin Ireland,3 x,"€1,290.00",No,2,05/10/2021,"[https://file.4pm.ie/915/fa3e946b.jpg, https://file.4pm.ie/915/ce8d4197.jpg, https://file.4pm.ie/915/8cc2cf98.jpg]","Height: 25 (63.5cm), Width: 22 (56cm), Depth: 13.75 (35cm); Materials: Marble, Walnut"
635,Sold Rare Walnut Wellington Chest - Circa 1860,Recently Sold,6 x,"€2,250.00",No,2,20/03/2024,"[https://file.4pm.ie/935/d718d974.jpg, https://file.4pm.ie/935/c29fc31c.jpg, https://file.4pm.ie/935/17782fc5.jpg, https://file.4pm.ie/935/31f19f8a.jpg, https://file.4pm.ie/935/4c7f9a68.jpg, https://file.4pm.ie/935/8d59303e.jpg]","Height: 50.75 (129cm), Depth: 16.5 (42cm), Width: 22.5 (57cm); Materials: Mahogany, Walnut; Features: Provenance available"
636,Sold Fine Hand Carved Irish Bog Oak Walking Stick Silver Collar Hallmark 1900,Recently Sold,8 x,€495.00,No,2,13/07/2019,"[https://file.4pm.ie/826/d7117b3f.jpg, https://file.4pm.ie/826/af33172b.jpg, https://file.4pm.ie/826/3c8a256b.jpg, https://file.4pm.ie/826/39643ab7.jpg, https://file.4pm.ie/826/a23bdf98.jpg, https://file.4pm.ie/826/3cd33cc5.jpg, https://file.4pm.ie/826/d83a720d.jpg, https://file.4pm.ie/826/58ce02d4.jpg]","Materials: Oak, Silver"
637,Pair Antique Staffordshire Porcelain Poodles Dogs Quill Pen Holders 19th Century,Newest Listings - Art and Antique Gallery Dublin,6 x,€575.00,No,1,03/07/2025,"[https://file.4pm.ie/948/d7426742.jpg, https://file.4pm.ie/948/d76764ac.jpg, https://file.4pm.ie/948/fe7e2595.jpg, https://file.4pm.ie/948/12e3320a.jpg, https://file.4pm.ie/948/1934780c.jpg, https://file.4pm.ie/948/71917c1f.jpg]",Materials: Porcelain; Features: Rare piece
638,Sold Rare Art Deco Bronze - Alberto Bazzoni - Circa 1930 Hermes,Recently Sold,9 x,"€4,950.00",No,2,15/07/2025,"[https://file.4pm.ie/948/5ec29f81.jpg, https://file.4pm.ie/948/8fa777ef.jpg, https://file.4pm.ie/948/a001f1e7.jpg, https://file.4pm.ie/948/e14d3b23.jpg, https://file.4pm.ie/948/812f9d21.jpg, https://file.4pm.ie/948/7a092b21.jpg, https://file.4pm.ie/948/11f57f55.jpg, https://file.4pm.ie/948/933bace8.jpg, https://file.4pm.ie/948/155fa2b8.jpg]","Width: 14 (37cm), Height: 11.5 (29cm), Depth: 6 (15cm); Materials: Bronze; Features: Rare piece"
639,"Sold Daniel Van der Putten - Garranes, Co Kerry - Oil Painting on Panel",Recently Sold,1 x,"€5,750.00",No,2,11/03/2023,[https://file.4pm.ie/824/3d3ce742.jpg],"Height: 14 (36cm), Width: 18 (46cm); Provenance: Ireland"
640,Sold Fine Rosewood Brass Mounted Irish Tantalus by Mansfield Dublin Ireland,Recently Sold,9 x,€775.00,No,2,01/06/2019,"[https://file.4pm.ie/880/fe248e1d.jpg, https://file.4pm.ie/880/ce39b4f5.jpg, https://file.4pm.ie/880/afc3d888.jpg, https://file.4pm.ie/880/16c156d2.jpg, https://file.4pm.ie/880/a6837307.jpg, https://file.4pm.ie/880/6d11bee.jpg, https://file.4pm.ie/880/6299c57e.jpg, https://file.4pm.ie/880/9c0565fe.jpg, https://file.4pm.ie/880/5d5c6d1c.jpg]","Width: 8.5 (21.5cm), Height: 9.5 (23.5cm), Depth: 8.5 (921.5cm); Provenance: Ireland"
641,Sold Superb Pair of Edwardian Display Cabinets - Edwards and Roberts - Circa 1900,Recently Sold,5 x,"€12,000.00",No,2,06/06/2019,"[https://file.4pm.ie/880/4f133b5f.jpg, https://file.4pm.ie/880/ec8ce1ea.jpg, https://file.4pm.ie/880/a244a2f4.jpg, https://file.4pm.ie/880/2614fec7.jpg, https://file.4pm.ie/880/9c9babf2.jpg]","Width: 30.5 (77.3cm), Height: 76.5 (194.5cm), Depth: 18.5 (47cm); Materials: Mahogany; Provenance: Ireland; Features: Inlaid decoration"
642,Sold Fine Pair Bronze Electric Table Lamps Mid 19th Century,Recently Sold,5 x,"€1,600.00",No,2,28/03/2023,"[https://file.4pm.ie/928/83f6cd48.jpg, https://file.4pm.ie/928/18b96bbe.jpg, https://file.4pm.ie/928/7291ba6a.jpg, https://file.4pm.ie/928/53604cfd.jpg, https://file.4pm.ie/928/27b450ae.jpg]","Height: 22 (56cm), Width: 10 (26cm); Materials: Bronze, Marble"
643,Sold Rare Rosewood and Silver Vanity Box - English - Mid 19thCt,Recently Sold,6 x,"€1,975.00",No,2,01/12/2017,"[https://file.4pm.ie/683/b350f657.jpg, https://file.4pm.ie/683/16892639.jpg, https://file.4pm.ie/683/36103fe3.jpg, https://file.4pm.ie/683/e62418df.jpg, https://file.4pm.ie/683/9604d630.jpg, https://file.4pm.ie/683/878612f8.jpg]","Width: 14 (35.5cm), Depth: 10 (25.5cm), Height: 6 (15.24cm); Materials: Glass, Silver; Provenance: Ireland"
644,Sold Pair Gilt Mirrors Irish Robert Strahan 19th Ct,Memorable Irish Antiques,4 x,"€1,875.00",No,2,22/05/2012,"[https://file.4pm.ie/70/19400837.jpg, https://file.4pm.ie/70/7e178bbc.jpg, https://file.4pm.ie/70/4ba30779.jpg, https://file.4pm.ie/70/429b0c9f.jpg]","Height: 38 (96.5cm), Width: 18.5 (47cm); State: Restored/Cleaned"
645,Sold Hermès Paris 1950 Playing Card Box - Silver Plated,Recently Sold,5 x,€295.00,No,2,20/07/2018,"[https://file.4pm.ie/825/2f6a450a.jpg, https://file.4pm.ie/825/779e7162.jpg, https://file.4pm.ie/825/b0198aa1.jpg, https://file.4pm.ie/825/987658f3.jpg, https://file.4pm.ie/825/4285dcef.jpg]","Height: 1.5 (6cm), Width: 6 (15cm), Depth: 4.25 (11.5cm); Materials: Silver"
